cái gì	cái gì mai ờ
dạ nè	đây nè
thì mai tụi nó rủ đi đá kìa	thì mai tụi nó rủ đi đá kìa
thởn kha nói chuyện với mậy kon ha nói chuện với mày n	thằng khoa nói chuyện với mày nè thằng khoa nói chuyện với mày nè
a lô	a lô
nó không chịu nói	nó không chịu nói
ai biết nó nói nói nó định nói gì ai biết ởa ại đâânh	ai biết nó nói nói nó định nói gì ai biết nó đang đá banh
ai biết nó đang chụp gôn	ai biết nó đang chụp gôn
cái gì	cái gì
na biết đây ồn quá à	ai biết đây ồn quá à
chú nạo quá	chú nạo quá
không có giỡn đâu bà ơi đan đá banh mộ tuôni đông người lắm	không có giỡn đâu bà ơi đang đá banh mà sân đông người lắm
ở đây đông người lắm không có chỗ nào vắng hết ớ	ở đây đông người lắm không có chỗ nào vắng hết ớ
gới ggì	giờ gì
khỏ khỏe	khỏe khỏe
mày nói cái gì mày nói lớn lên coi	mày nói cái gì mày nói lớn lên coi
mẹ chư có bồi nữa có co	mẹ chưa có bồ nữa có con
ba chừ cứ bồ cữa có cong	tao chưa có bồ nữa có con
gỉ gì gì	gì gì gì
mày nói gì mày nói lớn lên coi	mày nói gì mày nói lớn lên coi
a lô mày đâu rồi	a lô mày đâu rồi
gì	gì
ai biết	ai biết
giì đi đâu	giờ đi đâu
ai biết tùy mấy chú thôi	ai biết tùy mấy chú thôi
từ từ thừ từ ba	từ từ từ từ ba
dên đá ban ba	lên đá banh ba
vuể n	vui lên
o k o k nói tiếng thây ban nha đúng không	o k o k nói tiếng tây ban nha đúng không
lên đây chơi ba	lên đây chơi ba
o k o k	o k o k
o k	o k
bẹn luẩn tao nghe coi	bình luận tao nghe coi
ề vào không sút chào không	ờ vào không sút vào không
mày đâu rồi	mày đâu rồi
bình luận tao nghecoi	bình luận tao nghe coi
ừì luận tao nghe coi	bình luận tao nghe coi
a lô	a lô
cái gì	cái gì
to k giời th bịnh luạ tiếp đi căng thẳng không	o k giờ thì bình luận tiếp đi căng thẳng không
buừn nào đã thắng bên lào đá thắng	bên nào đá thắng bên nào đá thắng
tên nào rđang thắng bên nào đang dẫn trước	bên nào đang thắng bên nào đang dẫn trước
hồi chú nào đang giữ banh vậy chú nào đang giữ banh	hồi chú nào đang giữ banh vậy chú nào đang giữ banh
ừ vậy mà khôn vô chứ giờ khó quá trời luôn không vô	ừ vậy mà không vô chứ giờ khó quá trời luôn không vô
o k	o k
r đh	ờ ờ đừng
ừ vậy cướp banh rồi thằng nào đang giữ banh vậy	ừ vậy cướp banh rồi thằng nào đang giữ banh vậy
ai kê o k	o k o k
bớng cuận tiếp coi căng thẳng giữ vậy	bình luận tiếp coi căng thẳng giữ vậy
a lô lô còn còn còn đang nge còn nghe bình luận	a lô a lô còn còn còn đang nghe còn nghe bình luận
o k	o k
giờ ở đi đâu	giờ đi đâu
câu ở đâu bủ n nỗi hả	câu ở đâu trên núi hả
lên núi câu cá ba	lên núi câu cá ba
cị mới hay	vậy mới hay
ờ ờ ờ nướng ăn chắc ngon lắm mày ha	ờ ờ ờ nướng ăn chắc ngon lắm mày ha
gì ch mê gì	gì chú gì gì
o k mai bắn chim mai đá banh về xong lên núi hả	o k mai bắn chim mai đá banh về xong lên núi hả
ởồ bắng chim đi đâu nữa	ờ bắn chim đi đâu nữa
nói mi lớn lên coi	nói lớn lên coi
nang làm gì vợ con mà la ghê vậy ba	đang làm gì vợ con mà la ghê vậy ba
đang làm gì vợ con mà la ghê vậy	đang làm gì vợ con mà la ghê vậy
a lô	a lô
còn đó không vậy cán còn cn	còn đó không vậy còn còn còn
ai à biết đâu tá chong miếu	ai mà biết đâu cái cống miếu ớ
không khôkng	không không
đan nồi trong phòng kín	đang ngồi trong phòng kín
o k	o k
thôi mai có gì mày rước tao đi	thôi mai có gì mày rước tao đi
mai mày rước taođ	mai mày rước tao đi
xe tao hư rồi rưới đi không có ai hết ớ	xe tao hư rồi rước đi không có ai hết ớ
lược chưa	được chưa
lăng ăn cơm	đang ăn cơm
vật vả chứ vất vậ chứ có phải đơn giản à	vất vả chứ vất vả chứ có phải đơn giản à
hả	hả
à bình thường thôi	à bình thường thôi
rồi thì gọi cũng được có vấn đề chi đâu nhiều việc trao đổi ông	rồi thì gọi cũng được có vấn đề chi đâu nhiều việc trao đổi ông
đăn hầ bên chỗ đường nguễn thi sách có cái cửa hàng di động mới ông đã đến chưa	răng hầy bên chỗ đường nguyễn thi sách có cái cửa hàng di động mới ông đã đến chưa
chưa thà cũng lâu lắ rồi	chưa à thấy cũng lâu lắm rồi
ừ ai	ừ ai
va lâu vẫ cha hết lu bu à	bao lâu vẫn chưa hết lu bu à
mà cái cửa hàng cửa hàng bữa nay có cái hãng hát k phôn ấy	mấy cái cửa hàng cửa hàng bữa nay có cái hãng hát k phôn ấy
mình mà có tiền mình cũng mua một con mà chừ không có tiền thì thôi	mình mà có tiền mình cũng mua một con mà chừ không có tiền thì thôi
nghe	nghe
nghe ngà đói không	nghe nghe nói không
hả	hả
nghỉ giải lao mười lăm nghỉ gải lao mười lăm phút lại gì đó	nghỉ giải lao mười lăm nghỉ giải lao mười lăm phút làm gì đó
là gì đó học bài	làm gì đó học bài
cái bóng đèn nó không sáng có thấy đường mà mợc không	cái bóng đèn nó không sáng có thấy đường mà học không
thì mở máy vi tính lên đeo kính vô	thì mở máy vi tính lên đeo kính vô
ốm o yếu quá thằng thằng nhỏ đó nói nó bật lên cho a	ốm o yếu quá thằng thằng nhỏ đó nói nó bật lên cho
vời ổng bvẹ ổng đi rời coi gì đâu có nó ở nhà mà ra mà coi vụ dĩa đó	ông bàn ổng đi rồi coi gì đâu có nó ở nhà mà ra mà coi vụ dĩa đó
nó nghỏ xếu hả	nói nhỏ xíu hả
định đi đy	định đi đâu ế
trừ sáng giờ ở miết trên đó hả	từ sáng giờ ở miết trên đó hả
bé n nó còn coi phim gì ở đó không	bé na nó còn coi phim gì ở đó không
ba bé na máy ch nó còn coi phim nữa không	ủa bé na mấy chừ nó còn coi phim nữa không
đang coi ở dưới hảả	đang coi ở dưới hả
ờ vớ	ờ vớ
nói gì	nói gì
ờ để hồi sáng nắng thì phơi dưới sao không phơi trời mô thật	ờ để hồi sáng nắng thì phơi dưới sao không phơi trời mô phật
đồi sáng hồi sáng hồi sáng tưởng mợ phơi rồi chứ quên	hồi sáng hồi sáng hồi sáng tưởng mợ phơi rồi chứ quên
nhưng mà thấy nắng thì phơi còn thấy nó mưa thì cùng với nó mù mù thì thôi khỏi phơi cũng được	nhưng mà thấy nắng thì phơi còn thấy nó mưa thì cùng với nó mù mù thì thôi khỏi phơi cũng được
ừ chá là mốt trời đó đi chơi được á	ừ nghĩa là mốt trời đó đi chơi được á
ra đi rủanh thiện đi chơi đi	ra đi rủ anh thiện đi chơi đi
chứ phơi được không để đó cũng được	chứ phơi được không để đó cũng được
có phơi được khôn thì để đó cũng được	có phơi được không thì để đó cũng được
còn đeo nếu không nổi thì kêu anh thiện xuống đeo giùm cho	còn đeo nếu không nổi thì kêu anh thiện xuống đeo giùm cho
khi xhông ng dễ đại kêu xuốngn đem lềm	khi không ông dễ đại kêu xuống đem liền
út oên cói có kông	út oanh có nhà không
ở miết trong đó mà	ở miết trong đó mà
sao đợu a làm ghì khôngđược	sao không được ai làm gì không được
a người lớn ai chú huy hả	ai người lớn ai chú huy hả
bơ chú viên ớ hả	bơ ai chú viên ớ hả
ủốn á	ú à
cũn on thú không	có anh thú không
ờ con gì trời xuống ngồi coi phim chứ làm gá i	ờ con gì trời xuống ngồi coi phim chứ làm cái gì
hử	hử
đâu mất hả	đâu mất hả
sao kcông nói gì vậy	sao không nói gì vậy
thỉ nói chứ nhá thừ nói cho nó hết giờ chứ chừ buiết nói cái gì	thì nói cho nó thì nói cho nó hết giờ chứ chừ biết nói cái gì
không ý cui ngói chừ ngồi cho chơn chị làm cho nó hết giờ thôi chứ cũng không gì	không ý tui nói chừ ngồi chơi chơi với làm cho nó hết giờ thôi chứ cũng không gì
cái ì	cái gì
kông	không
không ngồi trông cho nó hết giờ rồi về thôi chứ công việc thì ít lắm định một tháng làm cũng được là làm lươc nt	không ngồi trông cho nó hết giờ rồi về thôi chứ công việc thì ít lắm định một tháng làm cũng được làm lương ít
quá mưmười lm chôi choi nhé	quá mười làm chi cho nhiều
ờ chặp nữa mấy giờ đi hả	ờ chặp nữa mấy giờ đi học
chúng nấu cơm ăn đi rồi đi có tàu hủ á với cà chua đó chiên đỡ ăn	xuống nấu cơm ăn đi rồi đi có tàu hủ á với cà chua đó chiên đỡ ăn
và rau muống gì đó do hồi sáng định đấu luên rồi m hóm có gì để đấu hết nên thôi	và rau muống gì đó do hồi sáng định nấu luôn rồi mà không có gì để nấu hết nên thôi
cá xon á ngầm i xong rởi đu cúu bác cơm lên thôi	cái xoong á ngâm xong rồi đó xuống bắc cơm lên thôi
con hỏi thử chú huy đồ có ăn không thì nấu luôn chứ để đữa mấy tầcu gai riếu hữả	con hỏi thử chú huy đồ có ăn không thì nấu luôn chứ để rồi mất công thiếu nữa
hải chú viên với chú huy thử có ăn cơm không thì nấu luôn	hỏi chú viên với chú huy thử có ăn cơm không thì nấu luôn
ừ	ừ
cá chiên vậ hũ háớ ăn ni ha	cá chiên đậu hũ á ăn đỡ hả
hả	hả
có đi đi đi vô chỗ ngủ á mấy người đi ra rồi còn muốn sao định đi ra ngoài kia mà màốn trao	có đi đi đi vô chỗ ngủ á mấy người đi ra rồi còn muốn sao định đi ra ngoài kia mà mà muốn sao
cý làn quá can đu ngii đồicho kiế hả	ý là cần học đi ra ngoài kia hả
cử ồn á hả	chứ ồn á hả
giồ bây giờ mấy người tắt mày hết rồi chứ	giờ bây giờ mấy người tắt mày hết rồi chứ
ca cũng không nghe gì người ta nghĩ giải lao cùng lúc mà	ra cũng không nghe gì người ta nghĩ giải lao cùng lúc mà
địng đó hả	định nói hả
tí nữa hết phải không	tí nữa hết phải không
kí nữa là được rồi phải khô đó ồ ngắm mồi đó nghe chưa nghe ồn không	tí nữa là được rồi phải không đó ồn lắm rồi đó nghe chưa nghe ồn không
ổn quá trời luun	ồn quá trời luôn
đây ồn lắm	ở đây ồn lắm
ừ cho ra chỗ mấy cái máy dập út ới mi đi iết dầu luôn á	ừ cho ra chỗ mấy cái máy dập ốc ớ tề điếc đầu luôn á
cái máy dập mà làm làm ra ốc vít á ốc mình vặn vô rồi đó	cái máy dập mà làm làm ra ốc vít á ốc mình vặn vô rồi đó
tao thao ra thợ cơ khí không à không giết hả	tao tao ra thợ cơ khí không à không biết hả
không thi hả	không tin hả
đày tin tao ra thọ cơ khí đồ không	mày tin tao ra thợ cơ khí đồ không
không hả đang ngồi sửa máy mà ngồi vặn ốc vít mà ờ	không hả đang ngồi sửa máy mà ngồi vặn ốc vít mà ờ
chia rồi con đan g điểu đi hành một cái bộ máy rất là to	chia rồi phân đang điều điều hành một cái bộ máy rất là to
nghì quản lý ổng không có ở đây nhiều quản lý lắm nhưng mà nói chung máy nài mình cũng sử dụng được hết rồi vậ mà hỏng tăn đuổi việc ớ chứ	nghe quản lý ổng không có ở đây nhiều quản lý lắm nhưng mà nói chung máy nào mình cũng sử dụng được hết rồi vậy mà hỏng tăng đuổi việc ớ chứ
vậy mà không tăng lươn đòi đuổi việc ớ chứ	vậy mà không tăng lương đòi đuổi việc ớ chứ
lương có nhiêu à	lương có nhiêu à
viền	tiền
thôi định hỏi mà thôi để hỏi riêng đây cũng được	thôi định hỏi mà thôi để hỏi riêng đây cũng được
hỏi tuiền b mà	hỏi tiền mà
thôi bữa hồi bữa hồi hồi bữa mượn rồi thôi mấy rồi thôi	thôi bữa hồi bữa hồi hồi bữa mượn rồi thôi lấy rồi thôi
ừ dới đó nghe cái gì không nghe ồn không	ờ dưới đó nghe cái gì không nghe ồn không
có mấy cái máy đây đứng xa lắm rồi đó mà nó vẫn nghe lại gần chắc nghe không nổi đâu ồn lắm	có mấy cái máy đây đứng xa lắm rồi đó mà nó vẫn nghe lại gần chắc nghe không nổi đâu ồn lắm
làm đây chân dơ dơ quá trời dầu nhớt tính tùm lù	làm đây chân dơ dơ quá trời dầu nhớt dính tùm lum
tại làm trong đây mà không dơ ới s	tại làm trong đây mà không dơ mới sợ
